2020-06-15 16:15:24.926897,KimKardashian,50,34.0,default,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.03385315, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179046, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775]"
2020-06-15 16:15:57.588796,noteddepression,11,51.0,default,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.026277991, 0.9815093, 0.0134657165, 0.0047941753, 0.36029813, 0.9643234, 0.9992218, 0.4148772, 1.0, 0.018420566, 0.87128687]"
2020-06-15 16:17:53.253507,RethinkDep,50,79.0,default,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1.0, 0.9970975, 1.0, 0.0018813163, 1.0, 1.0, 1.0, 0.99927753, 1.0, 1.0, 1.0, 0.9996024, 0.003695654, 1.0, 0.96891844, 1.0, 1.0, 0.9996024, 0.79452753, 0.9998909, 0.99844426, 1.0, 0.9999721, 0.95456517, 0.9973277, 0.0064473054, 0.019111406, 0.030032625, 0.99850357, 0.9573688, 0.13039179, 0.7429026, 0.5794615, 0.4507612, 0.9712299, 0.81916195, 1.0, 1.0, 0.9917311, 0.9698798, 0.9886227, 0.9972656, 1.0, 0.0912288, 0.99970335, 0.01393803, 0.31566703, 1.0, 0.9981475, 0.73974025]"
2020-06-15 16:19:17.532833,KimKardashian,50,34.0,Model_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.03385315, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179046, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775]"
2020-06-15 16:19:40.479781,KimKardashian,50,34.0,Model_30_,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.03385315, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179046, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775]"
2020-06-15 16:20:02.447951,KimKardashian,50,34.0,Model_rm,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.03385315, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179046, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775]"
2020-06-15 16:20:42.529534,noteddepression,11,51.0,Model_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.026277991, 0.9815093, 0.0134657165, 0.0047941753, 0.36029813, 0.9643234, 0.9992218, 0.4148772, 1.0, 0.018420566, 0.87128687]"
2020-06-15 16:20:59.145405,noteddepression,11,51.0,Model_30_,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.026277991, 0.9815093, 0.0134657165, 0.0047941753, 0.36029813, 0.9643234, 0.9992218, 0.4148772, 1.0, 0.018420566, 0.87128687]"
2020-06-15 16:21:15.241065,noteddepression,11,51.0,Model_rm,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.026277991, 0.9815093, 0.0134657165, 0.0047941753, 0.36029813, 0.9643234, 0.9992218, 0.4148772, 1.0, 0.018420566, 0.87128687]"
2020-06-15 16:21:43.310245,RethinkDep,50,79.0,Model_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1.0, 0.9970975, 1.0, 0.0018813163, 1.0, 1.0, 1.0, 0.99927753, 1.0, 1.0, 1.0, 0.9996024, 0.003695654, 1.0, 0.96891844, 1.0, 1.0, 0.9996024, 0.79452753, 0.9998909, 0.99844426, 1.0, 0.9999721, 0.95456517, 0.9973277, 0.0064473054, 0.019111406, 0.030032625, 0.99850357, 0.9573688, 0.13039179, 0.7429026, 0.5794615, 0.4507612, 0.9712299, 0.81916195, 1.0, 1.0, 0.9917311, 0.9698798, 0.9886227, 0.9972656, 1.0, 0.0912288, 0.99970335, 0.01393803, 0.31566703, 1.0, 0.9981475, 0.73974025]"
2020-06-15 16:22:00.216426,RethinkDep,50,79.0,Model_30_,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1.0, 0.9970975, 1.0, 0.0018813163, 1.0, 1.0, 1.0, 0.99927753, 1.0, 1.0, 1.0, 0.9996024, 0.003695654, 1.0, 0.96891844, 1.0, 1.0, 0.9996024, 0.79452753, 0.9998909, 0.99844426, 1.0, 0.9999721, 0.95456517, 0.9973277, 0.0064473054, 0.019111406, 0.030032625, 0.99850357, 0.9573688, 0.13039179, 0.7429026, 0.5794615, 0.4507612, 0.9712299, 0.81916195, 1.0, 1.0, 0.9917311, 0.9698798, 0.9886227, 0.9972656, 1.0, 0.0912288, 0.99970335, 0.01393803, 0.31566703, 1.0, 0.9981475, 0.73974025]"
2020-06-15 16:22:17.097918,RethinkDep,50,79.0,Model_rm,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1.0, 0.9970975, 1.0, 0.0018813163, 1.0, 1.0, 1.0, 0.99927753, 1.0, 1.0, 1.0, 0.9996024, 0.003695654, 1.0, 0.96891844, 1.0, 1.0, 0.9996024, 0.79452753, 0.9998909, 0.99844426, 1.0, 0.9999721, 0.95456517, 0.9973277, 0.0064473054, 0.019111406, 0.030032625, 0.99850357, 0.9573688, 0.13039179, 0.7429026, 0.5794615, 0.4507612, 0.9712299, 0.81916195, 1.0, 1.0, 0.9917311, 0.9698798, 0.9886227, 0.9972656, 1.0, 0.0912288, 0.99970335, 0.01393803, 0.31566703, 1.0, 0.9981475, 0.73974025]"
2020-06-15 16:42:00.239247,BBCWorld,50,33.0,default,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.96254164, 0.10933168, 0.9959519, 0.98035026, 0.0023834307, 0.043377206, 0.017138626, 0.017192904, 0.037034504, 0.0942669, 0.15599589, 0.0004293881, 0.999926, 0.094740644, 0.010028047, 0.002520405, 0.110461615, 0.2460467, 0.02967222, 0.08363002, 0.02525616, 0.013165227, 0.003627887, 0.0023476467, 0.06623943, 0.032208763, 0.83600783, 0.99301404, 0.996557, 0.9972428, 0.9988709, 0.9967505, 0.999116, 0.99697745, 0.99993324, 0.9980946, 0.078539774, 0.03921543, 0.015943965, 0.10207518, 0.005571906, 0.0005377131, 0.0005921473, 0.06925035, 0.0011244692, 0.06971671, 0.021876778, 0.18313754, 0.036823776, 0.96139455]"
2020-06-15 16:42:14.765228,BBCWorld,50,33.0,Model_rm,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.96254164, 0.10933168, 0.9959519, 0.98035026, 0.0023834307, 0.043377206, 0.017138626, 0.017192904, 0.037034504, 0.0942669, 0.15599589, 0.0004293881, 0.999926, 0.094740644, 0.010028047, 0.002520405, 0.110461615, 0.2460467, 0.02967222, 0.08363002, 0.02525616, 0.013165227, 0.003627887, 0.0023476467, 0.06623943, 0.032208763, 0.83600783, 0.99301404, 0.996557, 0.9972428, 0.9988709, 0.9967505, 0.999116, 0.99697745, 0.99993324, 0.9980946, 0.078539774, 0.03921543, 0.015943965, 0.10207518, 0.005571906, 0.0005377131, 0.0005921473, 0.06925035, 0.0011244692, 0.06971671, 0.021876778, 0.18313754, 0.036823776, 0.96139455]"
2020-06-15 16:47:37.707316,BBCWorld,95,26.0,model_record,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94]","[0.96254164, 0.10933168, 0.9959519, 0.98035026, 0.0023834307, 0.043377206, 0.017138626, 0.017192904, 0.037034504, 0.0942669, 0.15599589, 0.0004293881, 0.999926, 0.094740644, 0.010028047, 0.002520405, 0.110461615, 0.2460467, 0.02967222, 0.08363002, 0.02525616, 0.013165227, 0.003627887, 0.0023476467, 0.06623943, 0.032208763, 0.83600783, 0.99301404, 0.996557, 0.9972428, 0.9988709, 0.9967505, 0.999116, 0.99697745, 0.99993324, 0.9980946, 0.078539774, 0.03921543, 0.015943965, 0.10207518, 0.005571906, 0.0005377131, 0.0005921473, 0.06925035, 0.0011244692, 0.06971671, 0.021876778, 0.18313754, 0.036823783, 0.96139455, 0.00018014562, 0.00046407967, 0.0759552, 0.0049871015, 0.004133721, 0.50640225, 0.017478716, 0.036297314, 0.02099939, 0.0728214, 0.99665654, 0.037774183, 0.159477, 0.00080307137, 0.06333778, 0.006395256, 0.033214793, 0.010711691, 0.009055179, 0.026988814, 0.03068663, 0.081414014, 0.018918736, 0.16250862, 0.016804473, 0.00050724746, 0.041051846, 0.009246147, 0.053747974, 0.4367456, 0.8610684, 0.046696093, 0.52557987, 0.1566405, 0.0067571043, 0.023547351, 0.7544388, 0.90512997, 0.74789065, 0.035014454, 0.05562037, 0.5617576, 0.019434324, 0.69741213, 0.05300909]"
2020-06-15 17:02:27.162249,KimKardashian,50,34.0,model_record,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.03385315, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179046, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775]"
2020-06-15 17:12:50.772630,RethinkDep,50,79.0,model_record,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1.0, 0.9970975, 1.0, 0.0018813163, 1.0, 1.0, 1.0, 0.99927753, 1.0, 1.0, 1.0, 0.9996024, 0.003695654, 1.0, 0.96891844, 1.0, 1.0, 0.9996024, 0.79452753, 0.9998909, 0.99844426, 1.0, 0.9999721, 0.95456517, 0.9973277, 0.0064473054, 0.019111406, 0.030032625, 0.99850357, 0.9573688, 0.13039179, 0.7429026, 0.5794615, 0.4507612, 0.9712299, 0.81916195, 1.0, 1.0, 0.9917311, 0.9698798, 0.9886227, 0.9972656, 1.0, 0.0912288, 0.99970335, 0.01393803, 0.31566703, 1.0, 0.9981475, 0.73974025]"
2020-06-15 17:13:28.365461,RethinkDep,50,79.0,model_record2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1.0, 0.9970975, 1.0, 0.0018813163, 1.0, 1.0, 1.0, 0.99927753, 1.0, 1.0, 1.0, 0.9996024, 0.003695654, 1.0, 0.96891844, 1.0, 1.0, 0.9996024, 0.79452753, 0.9998909, 0.99844426, 1.0, 0.9999721, 0.95456517, 0.9973277, 0.0064473054, 0.019111406, 0.030032625, 0.99850357, 0.9573688, 0.13039179, 0.7429026, 0.5794615, 0.4507612, 0.9712299, 0.81916195, 1.0, 1.0, 0.9917311, 0.9698798, 0.9886227, 0.9972656, 1.0, 0.0912288, 0.99970335, 0.01393803, 0.31566703, 1.0, 0.9981475, 0.73974025]"
2020-06-18 13:17:22.847942,KimKardashian,50,33.0,default,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[0.00058236026, 0.13331379, 7.832099e-05, 0.0011092933, 0.54328823, 0.9904599, 0.008215046, 0.99707854, 0.02767886, 0.18493545, 0.99983203, 0.8834336, 0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179051, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868]"
2020-06-18 14:17:03.237563,KimKardashian,90,28.999999999999996,Model_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]","[0.00058236026, 0.13331379, 7.832099e-05, 0.0011092933, 0.54328823, 0.9904599, 0.008215046, 0.99707854, 0.02767886, 0.18493545, 0.99983203, 0.8834336, 0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179051, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775, 0.009068834, 0.13331379, 0.020551488, 0.24269263, 0.7887703, 0.13331379, 0.016872702, 0.0061958814, 0.007056952, 0.9821764, 5.8368252e-05, 0.0008345466, 0.028381532, 0.04386851, 0.8882344, 0.006375304, 0.13331379, 0.00036643544, 0.13331379, 0.13331379, 0.13331379, 0.004479794, 0.13331379, 0.13331379, 0.0015015847, 0.13331379, 0.032451548, 0.0037508442, 0.0017072293]"
2020-06-18 14:18:51.223322,KimKardashian,90,28.999999999999996,default,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]","[0.00058236026, 0.13331379, 7.832099e-05, 0.0011092933, 0.54328823, 0.9904599, 0.008215046, 0.99707854, 0.02767886, 0.18493545, 0.99983203, 0.8834336, 0.9824821, 0.971686, 0.9957242, 0.93873453, 0.14208643, 0.00017458694, 0.0002092018, 0.13331379, 0.99535686, 0.9664079, 0.13331379, 0.41747054, 4.0778876e-05, 5.1109757e-05, 0.13331379, 0.034243986, 0.00016746006, 0.0026724925, 0.0022140404, 0.0014803621, 0.014018935, 0.014018935, 0.0031223332, 0.48847947, 0.008637206, 0.05263312, 0.00453104, 0.13307282, 0.022215627, 0.028179051, 0.010427137, 0.99979764, 0.99964666, 0.13331379, 0.13331379, 0.009953588, 0.9883421, 0.9997868, 0.13331379, 0.13331379, 0.000722088, 0.0072723897, 0.99925274, 0.99995744, 0.9651741, 0.9965701, 0.02792068, 0.0018743015, 0.99245775, 0.009068834, 0.13331379, 0.020551488, 0.24269263, 0.7887703, 0.13331379, 0.016872702, 0.0061958814, 0.007056952, 0.9821764, 5.8368252e-05, 0.0008345466, 0.028381532, 0.04386851, 0.8882344, 0.006375304, 0.13331379, 0.00036643544, 0.13331379, 0.13331379, 0.13331379, 0.004479794, 0.13331379, 0.13331379, 0.0015015847, 0.13331379, 0.032451548, 0.0037508442, 0.0017072293]"
